상가업소번호,가게명,키워드,갯수,행정동,업종,리뷰
MA010120220800595661,바프로,맛있는,7.0,신촌동,주점,사장님도 친절하고 술도 맛있고 다트게임도 재밌습니당 분위기도 좋고 다음에 또 올 듯 해요
MA010120220800595661,바프로,분위기,4.0,신촌동,주점,사장님도 친절하고 술도 맛있고 다트게임도 재밌습니당 분위기도 좋고 다음에 또 올 듯 해요
MA010120220800595661,바프로,술,3.0,신촌동,주점,사장님도 친절하고 술도 맛있고 다트게임도 재밌습니당 분위기도 좋고 다음에 또 올 듯 해요
MA010120220806708070,반이학생마라탕마라반,마라탕,7.0,신촌동,중식,지금까지마라탕중에 여기가 제일 맛있어요!! 벌써 5번째 방문ㅠ 다들 드시러오세요ㅠ
MA010120220806708070,반이학생마라탕마라반,맛있는,4.0,신촌동,중식,지금까지마라탕중에 여기가 제일 맛있어요!! 벌써 5번째 방문ㅠ 다들 드시러오세요ㅠ
MA010120220806708070,반이학생마라탕마라반,현지,2.0,신촌동,중식,중국에서 학교 다니던 시절 먹었던 그 맛이에용 ㅠㅠㅠㅠ 흐 위샹로우쓰 맛도 진짜 현지맛!!!  다음에 친구랑 같이 갈게요 ㅎㅎㅎ
MA010120220806708070,반이학생마라탕마라반,매운,1.0,신촌동,중식,매콤하니 너무 맛있어요~ 매운거 땡길때 역시마라탕이네요!
MA010120220806708070,반이학생마라탕마라반,맛있는 피쉬볼,1.0,신촌동,중식,마라탕 맛있어요! 피쉬볼도 다양하구 저렴하게 먹을 수 있어서 좋습니다 !!
MA010120220806708070,반이학생마라탕마라반,다양한,1.0,신촌동,중식,마라탕 맛있어요! 피쉬볼도 다양하구 저렴하게 먹을 수 있어서 좋습니다 !!
MA010120220806708070,반이학생마라탕마라반,산미,2.0,신촌동,중식,딤섬 짱맛있어요! 그리고마라탕이 일반마라탕보다 산미가 느껴져서 현지에서 먹던 맛 그대로에용! 꼬치도 양념이 일반 양념아니구향신료향에 취해서 계속 먹었어요ㅋㅋ
MA010120220806708070,반이학생마라탕마라반,맛있는 마라탕,1.0,신촌동,중식,딤섬 짱맛있어요! 그리고마라탕이 일반마라탕보다 산미가 느껴져서 현지에서 먹던 맛 그대로에용! 꼬치도 양념이 일반 양념아니구향신료향에 취해서 계속 먹었어요ㅋㅋ
MA010120220806708070,반이학생마라탕마라반,딤섬,1.0,신촌동,중식,딤섬 짱맛있어요! 그리고마라탕이 일반마라탕보다 산미가 느껴져서 현지에서 먹던 맛 그대로에용! 꼬치도 양념이 일반 양념아니구향신료향에 취해서 계속 먹었어요ㅋㅋ
MA010120220806708070,반이학생마라탕마라반,맛있는 딤섬,1.0,신촌동,중식,딤섬 짱맛있어요! 그리고마라탕이 일반마라탕보다 산미가 느껴져서 현지에서 먹던 맛 그대로에용! 꼬치도 양념이 일반 양념아니구향신료향에 취해서 계속 먹었어요
MA010120220814190705,방콕익스프레스 신촌본점,고기,3.0,신촌동,서양식,팟타이 주문하고 체감 3분만에 음식 나온것 같음 진짜 놀람 팟타이 단짠 맛있고 양많음 소고기 숙주덮밥 마찬가지로 양많고 맛있음 어딘가 익숙하고 자극적인 맛 망고스틴이었나 리치였나 주스 맛있음 코코넛주스 캔인데 달달하고 맛있음
MA010120220814190705,방콕익스프레스 신촌본점,팟타이,4.0,신촌동,서양식,팟타이 맛 있어요
MA010120220814190705,방콕익스프레스 신촌본점,커리,4.0,신촌동,서양식,태국커리맛집
MA010120220814190705,방콕익스프레스 신촌본점,양 많은,3.0,신촌동,서양식,태국 요리 좋아하지 않는 딸아이까지 맛있어 하는 곳~ 양도 많고 가성비 최고의 맛집
MA010120220814190705,방콕익스프레스 신촌본점,달다,2.0,신촌동,서양식,커리안에 파인애플이 들어있어서 살짝 매콤할 때 하나씩 먹어주니 달달한게 좋았어요
MA010120220814190705,방콕익스프레스 신촌본점,태국,3.0,신촌동,서양식,정말 맛있는 태국음식을 먹었어요 가성비  최고 입니다
MA010120220814190705,방콕익스프레스 신촌본점,맛집,5.0,신촌동,서양식,와 진짜 찐 맛집이에요ㅠㅠㅠㅠ 전혀 느끼하지 않고 양도 왕 많아요!!!!
MA010120220814190705,방콕익스프레스 신촌본점,맛있는,21.0,신촌동,서양식,맛있어요 다른 사람들에게 추천할 수 있을 정도
MA010120220814190705,방콕익스프레스 신촌본점,가성비,5.0,신촌동,서양식,가성비 좋은 타이 음식점
MA010120220814190705,방콕익스프레스 신촌본점,쌀국수,4.0,신촌동,서양식,쌀국수가 소면이어서 새로웠음. 두툼한면만 먹다가 얇은면으로 먹으니 낯설었음 육수도 쏘쏘 모닝글로리는 불맛이 나서 좋았음!!!! 주말 점심시간 웨이팅이 있기때문에 확인 후 방문하시길! 많이 기다리지는 않았습니다.
MA010120220809993703,배떡 신촌점,튀김,1.0,신촌동,분식,튀김이 넘 오래된느낌~ 딱딱해요~
MA010120220809993703,배떡 신촌점,오래된 느낌,1.0,신촌동,분식,튀김이 넘 오래된느낌~ 딱딱해요~
MA010120220809993703,배떡 신촌점,오래된,1.0,신촌동,분식,튀김이 넘 오래된느낌~ 딱딱해요~
MA010120220809993703,배떡 신촌점,맛있는,5.0,신촌동,분식,진짜 맛있음
MA010120220809993703,배떡 신촌점,떡볶이,4.0,신촌동,분식,진짜 로제떡볶이 너무너무 맛있어요!
MA010120220809993703,배떡 신촌점,로제,2.0,신촌동,분식,진짜 로제떡볶이 너무너무 맛있어요!
MA010120220809993703,배떡 신촌점,로제떡볶이,2.0,신촌동,분식,진짜 로제떡볶이 너무너무 맛있어요!
MA010120220809993703,배떡 신촌점,손꼽는,2.0,신촌동,분식,아들램이 로제 떡볶이가 먹고싶다해서 주문했어요..로제 떡볶이하면 배떡을 손꼽는다고 하더니...진짜 맛있네요~~~^^
MA010120220809993703,배떡 신촌점,생각나는,1.0,신촌동,분식,로제 떡볶이 생각나면 늘 주문합니다
MA010120220809993703,배떡 신촌점,생각나는 떡볶이,1.0,신촌동,분식,로제 떡볶이 생각나면 늘 주문합니다
MA010120220802502144,배스킨라빈스 이대역,친절한,5.0,신촌동,카페,친절해요 : )
MA010120220802502144,배스킨라빈스 이대역,서울,1.0,신촌동,카페,좋아요 제로페이 서울페이 가능 친절함 자리는 좁아요
MA010120220802502144,배스킨라빈스 이대역,포인트 사용,1.0,신촌동,카페,정말 오랜만에 먹은 민초 레디팩 M포인트 사용하고 먹으면 진짜 가성비 굿 :)
MA010120220802502144,배스킨라빈스 이대역,맛있는,9.0,신촌동,카페,저녁 먹고 먹는 피스타치오 넘 맛있 :)
MA010120220802502144,배스킨라빈스 이대역,민초,2.0,신촌동,카페,오랜만에 먹은 민초는 꿀맛 :)
MA010120220802502144,배스킨라빈스 이대역,레디팩,4.0,신촌동,카페,엄마는 외계인 레디팩이라니 참을 수 없 :)
MA010120220802502144,배스킨라빈스 이대역,레디,2.0,신촌동,카페,엄마는 외계인 레디팩이라니 참을 수 없 :)
MA010120220802502144,배스킨라빈스 이대역,아이스크림,2.0,신촌동,카페,선물받은쿠폰으로 고고고~~ 집에서 가까운매장 직원분 너무 친절하셨어요^^ 아이스크림은 역쉬  베스킨라빈스♡♡
MA010120220802502144,배스킨라빈스 이대역,새로운,2.0,신촌동,카페,베스틴 단골~새로운 맛 환영!.!
MA010120220802502144,배스킨라빈스 이대역,단골,3.0,신촌동,카페,단골입니다
MA010120220804615661,백년당 마라탕 본점,마라탕집,4.0,신촌동,중식,한국인이 해서 깔끔한마라탕집
MA010120220804615661,백년당 마라탕 본점,맛집,8.0,신촌동,중식,친구가 찐맛집이라해서 와봤는데 리얼찐맛집!!!!!!! 저도 친구들 끌고 와야겠어요 ㅠㅠㅠㅠㅠ감동의 맛 다음엔 매운맛 도전할게요!!!! 진촤 마싯숨!!!!
MA010120220804615661,백년당 마라탕 본점,매운,4.0,신촌동,중식,친구가 찐맛집이라해서 와봤는데 리얼찐맛집!!!!!!! 저도 친구들 끌고 와야겠어요 ㅠㅠㅠㅠㅠ감동의 맛 다음엔 매운맛 도전할게요!!!! 진촤 마싯숨!!!!
MA010120220804615661,백년당 마라탕 본점,소고기,6.0,신촌동,중식,소고기 추가해서 먹었는데 고기양이 다른데에 비해 많은것 같아요마라탕 안 좋아하는데 와이프가 좋아해서 먹으러 왔다가마라탕 안 좋아하는 저도 맛있게 먹었네요ㅋㅋ 재료도 다 신선하고 좋았습니다.
MA010120220804615661,백년당 마라탕 본점,신선한,6.0,신촌동,중식,소고기 추가해서 먹었는데 고기양이 다른데에 비해 많은것 같아요마라탕 안 좋아하는데 와이프가 좋아해서 먹으러 왔다가마라탕 안 좋아하는 저도 맛있게 먹었네요ㅋㅋ 재료도 다 신선하고 좋았습니다.
MA010120220804615661,백년당 마라탕 본점,친절한 사장님,5.0,신촌동,중식,사장님도 친절하셔서 항상 지인들한테도 추천 하고 있어요
MA010120220804615661,백년당 마라탕 본점,마라탕,38.0,신촌동,중식,마라탕 항상 여기서 먹어요! 청결해서 맘 편한 몇 안 되는 식당이에요ㅎㅎ 열시까지 해서 더 좋네요
MA010120220804615661,백년당 마라탕 본점,맛있는,63.0,신촌동,중식,너무 맛있게 잘 먹었어요 ㅎㅎ 최고 입니다!! 원래 다른곳 자주갔는데 앞으로는 이쪽으로 올려구요 아주 마약입니다
MA010120220804615661,백년당 마라탕 본점,친절한,25.0,신촌동,중식,내 최애 음식마라탕..! 너무 맛있어서 허겁지겁 먹고왔네요 매일 먹고싶어요ㅠㅠ 사장님 넘 친절하시구 재료 많아서 좋았어요 또 갈게용!!
MA010120220804615661,백년당 마라탕 본점,깔끔한,20.0,신촌동,중식,깔끔하고 맛있어요
MA010120220809586156,백미당 현대백화점신촌점,프레즐,3.0,신촌동,카페,프레즐 맛잇어요
MA010120220809586156,백미당 현대백화점신촌점,친절한,1.0,신촌동,카페,친절합니다
MA010120220809586156,백미당 현대백화점신촌점,진한라떼,1.0,신촌동,카페,진한라떼 맛있어요
MA010120220809586156,백미당 현대백화점신촌점,오래간만,1.0,신촌동,카페,오래간만에프레즐스틱 맛있게먹었네요
MA010120220809586156,백미당 현대백화점신촌점,맛있는,13.0,신촌동,카페,맛있어요
MA010120220809586156,백미당 현대백화점신촌점,라떼,2.0,신촌동,카페,라떼 아트도 해주고 맛있네요
MA010120220809586156,백미당 현대백화점신촌점,아이스크림,2.0,신촌동,카페,"디저트로 온가족이 소프트 아이스크림 먹었어요. 바닐라, 초코 둘다 맛있어요"
MA010120220809586156,백미당 현대백화점신촌점,초코,1.0,신촌동,카페,"디저트로 온가족이 소프트 아이스크림 먹었어요. 바닐라, 초코 둘다 맛있어요"
MA010120220809586156,백미당 현대백화점신촌점,최애,1.0,신촌동,카페,고구마 아몬드프레즐 최애에요
MA010120220809586156,백미당 현대백화점신촌점,아몬드프레즐,1.0,신촌동,카페,고구마 아몬드프레즐 최애에요
MA0101202301A0105088,백소정 신촌점,추천,18.0,신촌동,일식,친구가 추천해줘서 왔는데 메뉴 구성에 가격부터 청결도까지 너무 만족스러워요!! 앞으로 자주 오겠습니다!!
MA0101202301A0105088,백소정 신촌점,맛있는,327.0,신촌동,일식,진짜 다 너무 맛있어요 기본 이상이에요 특히 떡이 존맛!!!!
MA0101202301A0105088,백소정 신촌점,깨끗한,26.0,신촌동,일식,음식이 아주 훌륭하고 매장도 깨끗해요. 신촌오면 꼭 들리면 좋을듯 합니다.
MA0101202301A0105088,백소정 신촌점,친절한,48.0,신촌동,일식,알바분들이 친절해서 좋아요
MA0101202301A0105088,백소정 신촌점,새로운,17.0,신촌동,일식,신촌에 새로 생겨서 와봤어요 메뉴도 다양하고 매장이커서 단체모임하기도좋을 거 같아요
MA0101202301A0105088,백소정 신촌점,맛집,21.0,신촌동,일식,신촌에 보기드문 맛집을 찾았네요 레전드레전드~~
MA0101202301A0105088,백소정 신촌점,넓은,29.0,신촌동,일식,매장도 넓고 음식도 깰꼼
MA0101202301A0105088,백소정 신촌점,마제소바,52.0,신촌동,일식,마제소바랑 돈카츠 환상의 꿀조합!
MA0101202301A0105088,백소정 신촌점,돈까스,51.0,신촌동,일식,등심카츠랑 돈까스 조합진짜 환상의 조합인거같아요!!
MA0101202301A0105088,백소정 신촌점,깔끔한,81.0,신촌동,일식,깔끔 친절 좋아요
MA010120220806484912,백순대본가새맛 신촌연대점,친절한,4.0,신촌동,한식,음식 맛있구 일하시던 직원분 친절하셔서 좋았네요^^
MA010120220806484912,백순대본가새맛 신촌연대점,맛있는 음식,2.0,신촌동,한식,음식 맛있구 일하시던 직원분 친절하셔서 좋았네요^^
MA010120220806484912,백순대본가새맛 신촌연대점,맛있는,8.0,신촌동,한식,순대국보다곱창볶음이 엄청 엄청 맛있어요! 곱에서 냄새도하나 안나고~소스에 찍어서 먹으면 얼마나 맛있는지 몰라요
MA010120220806484912,백순대본가새맛 신촌연대점,곱창볶음,4.0,신촌동,한식,순대국보다곱창볶음이 엄청 엄청 맛있어요! 곱에서 냄새도하나 안나고~소스에 찍어서 먹으면 얼마나 맛있는지 몰라요
MA010120220806484912,백순대본가새맛 신촌연대점,곱,2.0,신촌동,한식,순대국보다곱창볶음이 엄청 엄청 맛있어요! 곱에서 냄새도하나 안나고~소스에 찍어서 먹으면 얼마나 맛있는지 몰라요
MA010120220806484912,백순대본가새맛 신촌연대점,맛있는 곱,2.0,신촌동,한식,순대국보다곱창볶음이 엄청 엄청 맛있어요! 곱에서 냄새도하나 안나고~소스에 찍어서 먹으면 얼마나 맛있는지 몰라요
MA010120220806484912,백순대본가새맛 신촌연대점,냄새 안나는,2.0,신촌동,한식,순대국보다곱창볶음이 엄청 엄청 맛있어요! 곱에서 냄새도하나 안나고~소스에 찍어서 먹으면 얼마나 맛있는지 몰라요
MA010120220806484912,백순대본가새맛 신촌연대점,순대국,6.0,신촌동,한식,간 스스로 해 먹을 수 있게 간 안되어 있는 순대국을 더 좋아하는데 간이 다 되어 나오네요. 호불호가 있을듯 합니다.
